# y+ ()         
# Time          	patch           	min             	max             	average         
195             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
195             	bottom	4.21431512e-06	1.92695676e-05	4.26011535e-06
196             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
196             	bottom	4.19996859e-06	1.92666579e-05	4.24579000e-06
197             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
197             	bottom	4.18575488e-06	1.92637881e-05	4.23159604e-06
198             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
198             	bottom	4.17167240e-06	1.92609577e-05	4.21753187e-06
199             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
199             	bottom	4.15771958e-06	1.92581661e-05	4.20359588e-06
200             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
200             	bottom	4.14389489e-06	1.92554125e-05	4.18978650e-06
201             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
201             	bottom	4.13019682e-06	1.92526966e-05	4.17610219e-06
202             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
202             	bottom	4.11662390e-06	1.92500176e-05	4.16254145e-06
203             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
203             	bottom	4.10317470e-06	1.92473751e-05	4.14910279e-06
204             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
204             	bottom	4.08984779e-06	1.92447684e-05	4.13578477e-06
205             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
205             	bottom	4.07664179e-06	1.92421971e-05	4.12258595e-06
206             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
206             	bottom	4.06355535e-06	1.92396606e-05	4.10950493e-06
207             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
207             	bottom	4.05058713e-06	1.92371584e-05	4.09654036e-06
208             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
208             	bottom	4.03773582e-06	1.92346900e-05	4.08369087e-06
209             	top	0.00000000e+00	0.00000000e+00	0.00000000e+00
209             	bottom	4.02500016e-06	1.92322549e-05	4.07095515e-06
