# y+ ()             
# Time              	patch               	min                 	max                 	average             
296                 	top	1.178998012644e+00	2.455782835043e+00	1.220471897800e+00
297                 	top	1.178998016912e+00	2.455782842647e+00	1.220471898478e+00
298                 	top	1.178998012802e+00	2.455782835109e+00	1.220471904394e+00
299                 	top	1.178998017250e+00	2.455782842669e+00	1.220471889572e+00
300                 	top	1.178998012775e+00	2.455782834789e+00	1.220471896454e+00
301                 	top	1.178998016946e+00	2.455782842091e+00	1.220471888113e+00
302                 	top	1.178998012579e+00	2.455782834639e+00	1.220471895368e+00
303                 	top	1.178998016671e+00	2.455782841699e+00	1.220471887098e+00
304                 	top	1.178998012212e+00	2.455782834629e+00	1.220471896658e+00
305                 	top	1.178998016587e+00	2.455782842475e+00	1.220471894363e+00
306                 	top	1.178998012430e+00	2.455782835561e+00	1.220471900895e+00
307                 	top	1.178998016997e+00	2.455782842709e+00	1.220471888484e+00
308                 	top	1.178998012691e+00	2.455782834805e+00	1.220471895785e+00
309                 	top	1.178998016723e+00	2.455782841975e+00	1.220471887773e+00
310                 	top	1.178998012319e+00	2.455782834435e+00	1.220471895354e+00
311                 	top	1.178998019687e+00	2.455782841802e+00	1.220471887445e+00
312                 	top	1.178998009964e+00	2.455782834528e+00	1.220471894948e+00
313                 	top	1.178998014238e+00	2.455782842437e+00	1.220471888418e+00
314                 	top	1.178998010859e+00	2.455782834627e+00	1.220471900013e+00
315                 	top	1.178998017428e+00	2.455782842037e+00	1.220471892695e+00
316                 	top	1.178998013710e+00	2.455782834659e+00	1.220471898459e+00
317                 	top	1.178998017879e+00	2.455782842506e+00	1.220471885050e+00
318                 	top	1.178998013382e+00	2.455782835028e+00	1.220471891960e+00
319                 	top	1.178998017275e+00	2.455782841461e+00	1.220471885657e+00
320                 	top	1.178998012404e+00	2.455782834477e+00	1.220471898194e+00
321                 	top	1.178998016179e+00	2.455782842000e+00	1.220471891040e+00
322                 	top	1.178998011522e+00	2.455782835859e+00	1.220471897650e+00
323                 	top	1.178998015817e+00	2.455782842805e+00	1.220471886203e+00
324                 	top	1.178998013082e+00	2.455782835769e+00	1.220471893709e+00
325                 	top	1.178998017447e+00	2.455782842753e+00	1.220471886987e+00
326                 	top	1.178998012603e+00	2.455782834790e+00	1.220471897653e+00
327                 	top	1.178998016483e+00	2.455782841951e+00	1.220471890328e+00
328                 	top	1.178998012197e+00	2.455782834663e+00	1.220471898407e+00
329                 	top	1.178998016351e+00	2.455782841899e+00	1.220471891019e+00
330                 	top	1.178998012080e+00	2.455782834543e+00	1.220471897799e+00
331                 	top	1.178998015990e+00	2.455782842574e+00	1.220471886161e+00
332                 	top	1.178998011848e+00	2.455782835331e+00	1.220471893411e+00
333                 	top	1.178998016072e+00	2.455782842082e+00	1.220471887190e+00
334                 	top	1.178998011513e+00	2.455782834638e+00	1.220471899583e+00
335                 	top	1.178998015897e+00	2.455782842273e+00	1.220471892399e+00
336                 	top	1.178998011679e+00	2.455782835833e+00	1.220471899008e+00
337                 	top	1.178998016324e+00	2.455782842809e+00	1.220471887639e+00
338                 	top	1.178998015152e+00	2.455782835716e+00	1.220471894922e+00
339                 	top	1.178998019083e+00	2.455782842793e+00	1.220471886581e+00
340                 	top	1.178998009506e+00	2.455782834983e+00	1.220471893964e+00
341                 	top	1.178998013738e+00	2.455782841967e+00	1.220471888113e+00
342                 	top	1.178998010038e+00	2.455782834628e+00	1.220471901471e+00
343                 	top	1.178998014603e+00	2.455782842577e+00	1.220471892583e+00
344                 	top	1.178998011101e+00	2.455782834719e+00	1.220471895711e+00
345                 	top	1.178998015602e+00	2.455782841780e+00	1.220471887478e+00
346                 	top	1.178998011559e+00	2.455782835007e+00	1.220471895030e+00
347                 	top	1.178998016792e+00	2.455782842649e+00	1.220471887084e+00
348                 	top	1.178998012755e+00	2.455782834731e+00	1.220471894638e+00
349                 	top	1.178998016628e+00	2.455782841014e+00	1.220471886678e+00
350                 	top	1.178998012163e+00	2.455782834605e+00	1.220471894243e+00
351                 	top	1.178998016400e+00	2.455782842009e+00	1.220471886259e+00
352                 	top	1.178998012201e+00	2.455782834993e+00	1.220471896346e+00
353                 	top	1.178998016552e+00	2.455782842623e+00	1.220471895004e+00
354                 	top	1.178998012422e+00	2.455782834719e+00	1.220471901210e+00
355                 	top	1.178998016572e+00	2.455782842587e+00	1.220471887331e+00
356                 	top	1.178998015235e+00	2.455782835071e+00	1.220471894605e+00
357                 	top	1.178998019177e+00	2.455782841850e+00	1.220471886604e+00
358                 	top	1.178998013334e+00	2.455782834757e+00	1.220471894113e+00
