#             x      grad(U)_xx      grad(U)_xy      grad(U)_xz      grad(U)_yx      grad(U)_yy      grad(U)_yz      grad(U)_zx      grad(U)_zy      grad(U)_zz             U_x             U_y             U_z              kl              kt             nut           omega
     0.35720351     0.066715964    -0.010555387   1.3086318e-20     -0.17636616     -0.06671546  -1.1556449e-20  -4.8979318e-20  -1.7525769e-20   8.4053375e-39       5.4447612    0.0050726112  -3.2085609e-23      0.08726238     0.022824567   0.00012493621       10.312907
     0.36098876     0.066222256    -0.010396707    2.625723e-21     -0.17622211    -0.066221868  -5.3498944e-21   5.2711822e-21  -7.1850051e-21   -1.063015e-38       5.4450128    0.0050329689   4.0018289e-23     0.087187524      0.02273652   0.00012479408        10.26213
     0.36481349     0.065731154    -0.010241566  -2.1364846e-21     -0.17608166    -0.065730884   8.7879946e-21  -3.5358006e-20  -1.4489807e-20   9.5187526e-39       5.4452652    0.0049935133  -1.4456278e-23     0.087112329     0.022648566   0.00012465279       10.211382
      0.3686781     0.065242662    -0.010090056   1.3467414e-20     -0.17594489     -0.06524251  -6.5585843e-21  -3.7152479e-20  -2.2272257e-20   1.8707795e-38       5.4455182    0.0049542387   2.5631496e-23     0.087036795     0.022560709   0.00012451236       10.160666
     0.37258302     0.064756787   -0.0099422819  -1.6799722e-20     -0.17581193    -0.064756754  -1.9304003e-20   1.0525582e-20  -1.2858637e-20   2.9648222e-39        5.445772    0.0049151388   9.0065578e-23     0.086960923     0.022472954   0.00012437282       10.109983
     0.37652866     0.064273535   -0.0097983691  -4.3842618e-20     -0.17568288    -0.064273622  -1.4911412e-20   -1.822887e-20   8.7258136e-21   2.3128274e-39       5.4460266    0.0048762064  -1.1186052e-22     0.086884714     0.022385305   0.00012423417       10.059337
     0.38051546     0.063792913   -0.0096584621   9.7998041e-21     -0.17555789    -0.063793121  -1.2997502e-20   -4.150249e-20    2.086735e-20  -1.9715227e-38       5.4462819    0.0048374338  -2.5655616e-22     0.086808166     0.022297767   0.00012409644       10.008729
     0.38454383     0.063314926   -0.0095227294   5.9847388e-20     -0.17543714    -0.063315256  -8.6909588e-21   4.8838313e-20   2.0629225e-20   9.4728057e-39       5.4465379     0.004798812  -2.5773517e-23     0.086731283     0.022210344   0.00012395965       9.9581631
     0.38861421     0.062839577   -0.0093913662   3.1767423e-20      -0.1753208    -0.062840031   9.4101042e-21   1.1320944e-19    8.930634e-21   1.3917349e-38       5.4467946     0.004760331   2.2932897e-22     0.086654062      0.02212304   0.00012382383       9.9076405
     0.39272704     0.062366862   -0.0092645974  -4.5495402e-21     -0.17520912    -0.062367444   9.5486388e-21   7.0935153e-20  -7.0916273e-21  -1.0084394e-38       5.4470521    0.0047219795   2.2995824e-22     0.086576507      0.02203586   0.00012368898       9.8571641
     0.39688276     0.061896774   -0.0091426812   -1.569505e-20     -0.17510234    -0.061897486  -4.4382032e-21   6.3171753e-20   -4.180756e-21  -2.4727651e-39       5.4473103    0.0046837449   1.9028315e-22     0.086498616     0.021948808   0.00012355513       9.8067362
     0.40108183     0.061429292   -0.0090259124  -1.9897411e-20     -0.17500077    -0.061430137     4.07678e-22   4.7892984e-20   4.9889364e-21   -5.124153e-39       5.4475692    0.0046456127   9.7338726e-23      0.08642039     0.021861888   0.00012342229       9.7563592
     0.40532468     0.060964383   -0.0089146265   3.4248357e-21     -0.17490472    -0.060965367   2.5243478e-21    1.164198e-20   2.6815513e-21   6.1724965e-39       5.4478288    0.0046075668   2.3175182e-23     0.086341831     0.021775105    0.0001232905       9.7060355
     0.40961179     0.060501998   -0.0088092024   8.7377219e-21     -0.17481459    -0.060503125  -2.6435013e-21   4.9794413e-20   2.4036046e-21   2.9878867e-39       5.4480892    0.0045695888   1.3001096e-22     0.086262939     0.021688463   0.00012315975       9.6557676
      0.4139436     0.060042067   -0.0087100662   -3.073235e-20     -0.17473078    -0.060043344   7.9669747e-21   4.6592762e-20    6.997068e-21   8.2318482e-39       5.4483503     0.004531658   9.5559995e-23     0.086183714     0.021601965   0.00012303008       9.6055578
     0.41832059     0.059584495   -0.0086176949  -3.7829312e-20     -0.17465379    -0.059585928   1.5257296e-20  -4.8990069e-20   3.5802729e-21   2.0930115e-38       5.4486121     0.004493751  -1.4149129e-22     0.086104156     0.021515617    0.0001229015       9.5554084
     0.42274323     0.059129157   -0.0085326201   4.7704356e-21     -0.17458414    -0.059130754   8.4904282e-22  -9.3932872e-20  -1.8986821e-21  -1.4405978e-38       5.4488746    0.0044558414  -2.3464499e-22     0.086024268     0.021429423   0.00012277402       9.5053218
       0.427212     0.058675892    -0.008455432   3.1325092e-20     -0.17452242    -0.058677662   -3.012452e-21  -3.3085141e-20   9.1530507e-22  -2.5534221e-38       5.4491378    0.0044178993  -9.4672506e-23     0.085944049     0.021343385   0.00012264766       9.4553003
     0.43172736     0.058224501   -0.0083867823   1.5195648e-20     -0.17446927    -0.058226453   9.9466893e-21  -1.1189631e-20  -9.3362593e-21   2.8538222e-39       5.4494017    0.0043798911   4.7338173e-23       0.0858635     0.021257509   0.00012252244       9.4053462
     0.43628982     0.057774734   -0.0083273886  -1.0360857e-20     -0.17442542    -0.057776879   2.7685856e-21     -4.8837e-20  -2.1269996e-20   1.0015157e-39       5.4496663    0.0043417792   4.0620213e-23     0.085782622     0.021171799   0.00012239837       9.3554618
     0.44089986     0.057326293   -0.0082780373  -1.7532579e-20     -0.17439163    -0.057328644  -1.0456564e-20  -4.4256833e-20  -8.0801006e-21   4.2676573e-39       5.4499316     0.004303521  -5.0344654e-23     0.085701415     0.021086258   0.00012227547       9.3056494
     0.44555798     0.056878818   -0.0082395893  -6.9983464e-21     -0.17436879    -0.056881388  -1.0820143e-20  -2.8170621e-20   4.9330661e-21  -2.2940541e-39       5.4501976    0.0042650688  -1.2202354e-22     0.085619881     0.021000891   0.00012215375       9.2559112
     0.45026468     0.056431883   -0.0082129828   1.2995153e-20     -0.17435781    -0.056434687  -8.7344956e-21   2.3150394e-21   1.2843113e-20  -2.3199005e-39       5.4504642    0.0042263694  -1.1370436e-22     0.085538019     0.020915701   0.00012203322       9.2062495
     0.45502046     0.055984987   -0.0081992391   2.5767571e-20     -0.17435973    -0.055988042  -3.0753359e-21   3.9459619e-20   1.2264573e-20   2.9456184e-39       5.4507315    0.0041873631   3.5668563e-24     0.085455832     0.020830692    0.0001219139       9.1566664
     0.45982584     0.055537548   -0.0081994652   9.7793871e-21     -0.17437562    -0.055540875   4.4133489e-22   5.4407486e-20   4.3139395e-21  -1.3049728e-40       5.4509995    0.0041479833   1.3312243e-22     0.085373319     0.020745868   0.00012179579       9.1071643
     0.46468134     0.055088895   -0.0082148623  -1.2820932e-20     -0.17440671    -0.055092511   8.5341299e-22   4.7301615e-20   7.5721396e-21   4.6543509e-40        5.451268    0.0041081558   9.4423988e-23     0.085290481     0.020661234   0.00012167891       9.0577452
     0.46958747     0.054638257   -0.0082467306  -1.1619824e-20     -0.17445427    -0.054642185   5.8596001e-21   3.2384146e-20   1.1742975e-20   1.3227719e-38       5.4515372     0.004067798   6.5799717e-24      0.08520732     0.020576791   0.00012156327       9.0084114
     0.47454477     0.054184752   -0.0082964787  -8.0450837e-21     -0.17451972    -0.054189011   1.2492527e-20   5.9259044e-21   4.3439217e-21  -4.2081536e-40       5.4518069    0.0040268181   -1.831767e-23     0.085123835     0.020492546   0.00012144888       8.9591649
     0.47955377     0.053727375   -0.0083656299  -4.7479059e-21     -0.17460456    -0.053731991   3.2240377e-21   -4.959481e-20  -8.5638725e-21  -2.6526443e-39       5.4520772    0.0039851142  -7.3815974e-23     0.085040029       0.0204085   0.00012133574        8.910008
     0.48461501     0.053264983   -0.0084558327   1.2252373e-20     -0.17471045    -0.053269982  -2.0406487e-20  -2.1944674e-20  -1.2358731e-21   4.9817388e-39       5.4523479    0.0039425735   -6.575197e-23     0.084955901     0.020324658   0.00012122386       8.8609427
     0.48972903     0.052796285    -0.008568869   1.7859622e-20     -0.17483914    -0.052801699  -1.9451262e-20   9.5162731e-20   2.4973162e-20   2.7129593e-39       5.4526191    0.0038990708   5.2227062e-23     0.084871453     0.020241023   0.00012111325       8.8119711
     0.49489639     0.052319817    -0.008706667   2.2047692e-21     -0.17499257    -0.052325676   4.7731397e-21   1.2277534e-19   2.8868917e-20    6.711953e-39       5.4528907    0.0038544681   1.1748056e-22     0.084786685     0.020157599    0.0001210039       8.7630952
     0.50011763     0.051833921   -0.0088713098  -1.0734041e-20     -0.17517278    -0.051840264   9.6750616e-21   7.1219207e-20   1.6104261e-20  -6.8040144e-39       5.4531626    0.0038086123   7.4051437e-23     0.084701599     0.020074389   0.00012089583       8.7143172
     0.50539333     0.051336725   -0.0090650498  -1.2378595e-20     -0.17538204    -0.051343585   4.8236477e-21   5.3964646e-20   1.6373383e-20  -2.2151293e-39       5.4534348     0.003761335   4.0851257e-24     0.084616195     0.019991397   0.00012078903       8.6656389
     0.51072405     0.050826101   -0.0092903172   -1.625263e-21     -0.17562274    -0.050833525   5.1591434e-21   2.2703877e-20   1.2693403e-20   1.8416214e-39       5.4537071    0.0037124498  -5.7762402e-23     0.084530475     0.019908627    0.0001206835       8.6170625
     0.51611036     0.050299638   -0.0095497337   1.4528551e-20     -0.17589751    -0.050307669   3.6948479e-22   1.9510851e-20   7.7735912e-21    7.921125e-39       5.4539794    0.0036617518  -1.1355963e-23     0.084444438      0.01982608   0.00012057923       8.5685899
     0.52155285     0.049754592   -0.0098461169   8.0660809e-21     -0.17620911     -0.04976329   7.9099416e-21   4.7047708e-20   6.6703217e-21  -6.6180645e-39       5.4542517    0.0036090151    1.015695e-22     0.084358087     0.019743762   0.00012047622        8.520223
     0.52705209     0.049187846    -0.010182489  -3.4021688e-21     -0.17656058    -0.049197263    8.667358e-21  -2.7111739e-20  -1.1227053e-20  -5.1031422e-39       5.4545238    0.0035539913   7.4619704e-23     0.084271421     0.019661674   0.00012037447       8.4719638
     0.53260869     0.048595846    -0.010562071   1.1501506e-21     -0.17695508    -0.048606046  -2.5942169e-21  -3.0237534e-20   -1.148406e-20   2.6299878e-38       5.4547955    0.0034964074   6.3563307e-23     0.084184443     0.019579821   0.00012027395       8.4238141
     0.53822324      0.04797453    -0.010988284  -5.5338619e-21     -0.17739604    -0.047985571   1.0329241e-20  -4.3528708e-21  -6.8268121e-21   4.1855574e-38       5.4550666     0.003435964   8.8460091e-23     0.084097153     0.019498206   0.00012017466       8.3757759
     0.54389634     0.047319254    -0.011464726  -1.8115405e-20     -0.17788699    -0.047331212   2.3103199e-20  -8.1994032e-20  -1.9031748e-20     1.81353e-39       5.4553369     0.003372333  -6.2497724e-25     0.084009551     0.019416831   0.00012007659        8.327851
     0.54962861     0.046624702    -0.011995149  -8.7323479e-21     -0.17843169    -0.046637641   9.0299115e-21  -1.5857332e-19  -3.0302796e-20  -5.4669451e-38       5.4556062     0.003305156  -1.1946869e-22      0.08392164     0.019335699   0.00011997971       8.2800413
     0.55542065     0.045884787    -0.012583409   1.0597097e-20     -0.17903393    -0.045898791  -9.6584075e-21  -1.1121415e-19  -2.1798572e-20  -3.3453923e-38       5.4558742    0.0032340419  -9.8985075e-23      0.08383342     0.019254815     0.000119884       8.2323485
      0.5612731     0.045092533    -0.013233402   1.7676667e-21     -0.17969761    -0.045107668   2.4903178e-21  -3.4597971e-20  -9.0762082e-21   2.2972087e-38       5.4561404    0.0031585662   5.7382936e-24     0.083744891      0.01917418   0.00011978946       8.1847744
     0.56718659     0.044239957    -0.013948963  -1.5525843e-20     -0.18042649    -0.044256311   2.1431543e-20  -1.0891324e-19  -1.7671093e-20   1.5932055e-38       5.4564046    0.0030782686  -8.1430071e-23     0.083656055     0.019093797   0.00011969605       8.1373207
     0.57316175     0.043317925    -0.014733747  -4.9342389e-21     -0.18122423    -0.043335556   9.3797453e-21   -1.711475e-19  -2.4988768e-20  -2.3361051e-38       5.4566663    0.0029926538  -1.7902613e-22     0.083566914      0.01901367   0.00011960377       8.0899893
     0.57919923     0.042316015    -0.015591031   8.5511901e-21     -0.18209406    -0.042335002   -8.874558e-21  -1.2654189e-19  -1.8443251e-20  -1.7906443e-38       5.4569248    0.0029011909  -1.3855243e-22     0.083477467     0.018933801   0.00011951259       8.0427817
     0.58529966     0.041222358    -0.016523499   1.4844883e-20     -0.18303869    -0.041242729  -1.8513311e-20  -3.8576396e-20  -1.8697626e-21  -6.6314274e-39       5.4571798    0.0028033158  -7.5097885e-23     0.083387717     0.018854193   0.00011942251       7.9956997
     0.59146372     0.040023504    -0.017532914    1.752949e-20     -0.18405984    -0.040045305  -2.0429512e-20    6.204779e-20     1.13478e-20   6.0605826e-39       5.4574303    0.0026984339   4.4637523e-23     0.083297663     0.018774848   0.00011933352       7.9487448
     0.59769207      0.03870428    -0.018619739    9.094661e-21     -0.18515805    -0.038727466  -1.3565662e-20   1.4898882e-19   2.2135169e-20   7.5539838e-39       5.4576756    0.0025859271   1.4178852e-22     0.083207308      0.01869577   0.00011924564       7.9019188
     0.60398537       0.0372477    -0.019782629  -4.6347008e-21       -0.186332    -0.037272238  -3.6581759e-21   1.7768271e-19   2.7382023e-20    2.158158e-39       5.4579147    0.0024651613    1.569397e-22     0.083116651      0.01861696   0.00011915889        7.855223
      0.6103443     0.035634898    -0.021017824  -1.2625108e-20     -0.18757811    -0.035660604   3.0263394e-21   1.5273461e-19   3.2016709e-20  -3.5677519e-40       5.4581466    0.0023355012   8.1573464e-23     0.083025695     0.018538422   0.00011907332       7.8086592
     0.61676955     0.033845181    -0.022318362   3.9646329e-22     -0.18888957    -0.033871861  -1.1250375e-20   1.1631221e-19   3.4007322e-20   4.2535427e-39         5.45837    0.0021963264  -4.6496268e-24     0.082934439     0.018460157   0.00011898902       7.7622288
     0.62326181     0.031856168    -0.023673198   1.6094769e-20     -0.19025567    -0.031883406  -2.4424396e-20   1.7644247e-19   3.3396536e-20    8.926031e-39       5.4585835    0.0020470579   8.9722359e-23     0.082842886     0.018382169    0.0001189061       7.7159332
     0.62982178     0.029644159    -0.025066156   1.1164762e-20     -0.19166056    -0.029671516  -1.8452171e-20   2.4257382e-19   3.1240127e-20   7.4700167e-39       5.4587855    0.0018871886   2.0572693e-22     0.082751035     0.018304458   0.00011882473       7.6697739
     0.63645016     0.027184628    -0.026474728   3.7457326e-21     -0.19308228    -0.027211273  -9.3152675e-21   2.5093557e-19   2.6506785e-20  -1.5685093e-38       5.4589742    0.0017163257   2.3542712e-22     0.082658888     0.018227028   0.00011874515       7.6237523
     0.64314767     0.024453161    -0.027868728  -5.2989662e-21      -0.1944912    -0.024478215   7.3010432e-21   2.5414093e-19   2.1354732e-20  -3.0811069e-38       5.4591474     0.001534241   2.5577403e-22     0.082566447     0.018149881   0.00011866766       7.5778698
     0.64991502     0.021426728    -0.029208959  -1.3487897e-20     -0.19584879    -0.021448753   1.9405483e-20   1.5523252e-19   1.1438244e-20  -2.1325129e-38        5.459303    0.0013409368    1.627933e-22      0.08247371     0.018073019   0.00011859266       7.5321276
     0.65675295     0.018085605    -0.030446164  -8.5662087e-21     -0.19710632    -0.018103276   1.3205436e-20   8.5308213e-20   1.2144929e-20  -4.0015908e-39       5.4594385    0.0011367192    7.258995e-23     0.082380681     0.017996443   0.00011852068       7.4865271
      0.6636622     0.014415611    -0.031520163  -5.4531395e-21     -0.19820375    -0.014426666   3.2557286e-21    5.904735e-20   9.0573819e-21   8.7050002e-39       5.4595511   0.00092228581   4.6020183e-23     0.082287359     0.017920156   0.00011845234       7.4410693
      0.6706435     0.010411406     -0.03235904  -6.4787645e-21     -0.19906932    -0.010413864   9.0195164e-22  -3.2635186e-21   2.8895462e-22   8.5133026e-39       5.4596381   0.00069881827  -4.0219484e-24     0.082193745     0.017844159   0.00011838842       7.3957557
     0.67769761    0.0060804383    -0.032880018  -4.8614856e-21     -0.19961874    -0.006071909   -3.861613e-21  -4.4422697e-20   3.2206606e-22    4.857158e-39       5.4596966    0.0004680902  -4.4821305e-23      0.08209984     0.017768455   0.00011832985       7.3505871
     0.68482528    0.0014479878    -0.032990846  -3.0422694e-21      -0.1997585   -0.0014256543  -4.8952674e-21  -6.8299977e-20   4.8616407e-22   -3.288299e-39       5.4597237   0.00023255667  -7.2584632e-23     0.082005644     0.017693044    0.0001182777       7.3055648
      0.6920273   -0.0034403722    -0.032598085  -1.4472502e-21      -0.1993842    0.0034815421  -8.5614837e-22  -8.1409185e-20  -1.1684335e-21  -7.2923526e-39       5.4597167  -4.5486912e-06  -8.8287227e-23     0.081911159     0.017617928   0.00011823316       7.2606898
     0.69930442   -0.0085114421    -0.031605007   2.0276197e-21     -0.19838881    0.0085751364  -4.2180706e-21  -8.0477097e-20  -2.4764336e-21  -1.1025819e-38       5.4596731  -0.00023923774  -9.3073268e-23     0.081816385     0.017543109   0.00011819758       7.2159631
     0.70665743    -0.013650707    -0.029901299   4.3666939e-21     -0.19667722      0.01373157  -2.0933601e-21  -3.3085036e-20  -5.9087629e-21  -1.8569144e-38       5.4595914  -0.00046663325  -5.8599238e-23     0.081721322     0.017468588   0.00011817253       7.1713856
     0.71408713    -0.018708469     -0.02738852   5.2294873e-22     -0.19416546     0.018804813   1.1713478e-20  -4.8139132e-21  -5.6839227e-21   -1.037389e-38       5.4594706  -0.00068083866  -2.9081897e-23     0.081625971     0.017394366   0.00011815971       7.1269584
     0.72159431    -0.023511775    -0.024004095   -3.014012e-21     -0.19078688     0.023625395   1.3983654e-20  -7.9285129e-20   1.2170589e-20   1.0928064e-38       5.4593112  -0.00087517856  -5.0341263e-23     0.081530333     0.017320445   0.00011816074       7.0826822
     0.72917978    -0.027862768      -0.0197242  -1.2687928e-21     -0.18651354     0.027989786   1.1764393e-21  -1.4313886e-19   2.6375414e-20  -3.0181754e-39       5.4591151   -0.0010424321  -7.3918541e-23     0.081434408     0.017246825   0.00011817717        7.038558
     0.73684436    -0.031541755    -0.014574503   2.0537061e-21     -0.18136998     0.031674183   6.8427928e-22  -1.0589894e-19   1.8333574e-20  -4.0541814e-39       5.4588858   -0.0011751443  -7.0104253e-23     0.081338198     0.017173509   0.00011821024       6.9945867
     0.74458888    -0.034322769   -0.0086399759   3.9495117e-21     -0.17544083      0.03445128   1.0370915e-20  -4.3438483e-20   6.0788707e-21   1.0688965e-39       5.4586286   -0.0012660555    -4.22301e-23     0.081241702     0.017100497   0.00011826083       6.9507693
     0.75241416    -0.035995398   -0.0020685704   5.3103123e-21     -0.16887385     0.036110537   8.3732163e-21   6.4922388e-20  -1.6005764e-20  -1.0466525e-39       5.4583511   -0.0013086038  -8.0162181e-24     0.081144922     0.017027791   0.00011832923       6.9071067
     0.76032106    -0.036387711    0.0049320778   2.6612579e-21     -0.16187661     0.036480846  -7.6454482e-21   1.0484314e-19  -2.3042136e-20    6.719148e-39       5.4580623   -0.0012974596   4.1328958e-23     0.081047859     0.016955391   0.00011841501       6.8635998
     0.76831041    -0.035387126     0.012106676   2.3310277e-22      -0.1547044      0.03545178  -1.5546248e-20   1.3894749e-20  -7.1978475e-22   3.0906357e-39       5.4577729   -0.0012290272   3.2449993e-23     0.080950514       0.0168833   0.00011851675       6.8202499
     0.77638309    -0.032956011     0.019172714    8.586026e-21     -0.14763984      0.03298897  -2.1043369e-20  -7.4490621e-20   1.9572539e-20  -5.2751778e-39       5.4574944   -0.0011018367   4.5259498e-23     0.080852888      0.01681152   0.00011863188       6.7770579
     0.78453995    -0.029138816     0.025846503   9.1999087e-21      -0.1409669     0.029140586  -7.1156433e-21  -1.3320125e-19   2.7154227e-20  -3.8110242e-40       5.4572387  -0.00091675617   1.7409847e-22     0.080754984      0.01674005   0.00011875638       6.7340252
     0.79278189    -0.024058945     0.031869968  -8.6689428e-21     -0.13494404     0.024033414   2.1759431e-20  -9.8897745e-20    1.264152e-20   1.0335045e-38       5.4570174  -0.00067698287   1.9463023e-22     0.080656802     0.016668895   0.00011888433        6.691153
     0.80110977    -0.017905784     0.037033113  -3.0586034e-20     -0.12978175     0.017859047   3.4774432e-20  -3.2273847e-21  -5.9057353e-21  -2.4768579e-39       5.4568411  -0.00038781796   2.7629313e-23     0.080558346     0.016598055   0.00011900736       6.6484425
     0.80952451    -0.010914409      0.04118859  -3.1517025e-20     -0.12562795     0.010853256   2.2032195e-20   1.1777101e-19   -4.447247e-21   2.6316411e-38       5.4567189  -5.6266059e-05  -3.2083617e-22     0.080459617     0.016527533    0.0001191141       6.6058953
     0.81802701    -0.003342335     0.044257295   1.2394258e-21     -0.12256228     0.003273091  -8.7120138e-21   1.7559768e-19   1.2209575e-20   5.7124196e-38       5.4566578   0.00030947286  -5.0358602e-22     0.080360618     0.016457331   0.00011919092       6.5635126
     0.82661818    0.0045522336     0.046226024    2.978423e-20     -0.12059846    -0.004624263  -3.1379034e-20   1.0673712e-19   1.1447344e-20   5.0515957e-38       5.4566632   0.00070054916  -2.9217354e-22     0.080261352     0.016387451   0.00011922564        6.521296
     0.83529894     0.012528111     0.047139415   2.4063965e-20     -0.11969226    -0.012598769  -1.9488726e-20    5.742788e-22  -4.8574067e-21   2.8574961e-38       5.4567379     0.001107988   1.3262652e-23      0.08016182     0.016317895   0.00011921347       6.4792467
     0.84407024     0.020374147     0.047088406   2.5535547e-21     -0.11975308    -0.020440452   -7.231971e-21  -3.6876902e-20  -3.4529823e-21   1.9153753e-38       5.4568833    0.0015231512    1.230451e-22     0.080062026     0.016248666   0.00011915992       6.4373662
     0.85293301      0.02791747     0.046196898  -1.0521067e-20     -0.12065726    -0.027977648  -1.0217317e-20  -3.8344347e-20  -1.3600719e-20   3.1929644e-38       5.4570986    0.0019381101   5.5082214e-23     0.079961973     0.016179764   0.00011907737       6.3956558
     0.86188821     0.035027057       0.0446081   -9.554135e-21     -0.12226173    -0.035080397   1.3097117e-20  -3.4705903e-20  -2.2894162e-20   1.1148303e-38        5.457382    0.0023459128  -6.4612903e-23     0.079861662     0.016111192   0.00011897886       6.3541168
     0.87093681      0.04161316     0.042471879  -9.1504827e-22     -0.12441666    -0.041659723   3.1202367e-20  -1.4123762e-21  -7.7885025e-21   5.7748866e-39       5.4577305    0.0027407433  -1.1665749e-22     0.079761097     0.016042952   0.00011887457       6.3127504
     0.88007977      0.04762359     0.039934206   9.9930392e-21     -0.12697605    -0.047663941   4.7111541e-20   4.1778549e-20   1.2123778e-20   3.3243698e-38       5.4581402    0.0031179792  -7.8310684e-23      0.07966028     0.015975046   0.00011877135       6.2715577
     0.88931809     0.053038005     0.037129351   1.5963565e-20     -0.12980552    -0.053072977   5.2326785e-20   4.4830922e-20   1.2932071e-20    5.518215e-38       5.4586069     0.003474166   7.2542672e-23     0.079559213     0.015907474    0.0001186735       6.2305399
     0.89865275     0.057861242     0.034174964     5.94751e-21     -0.13278728    -0.057891716   1.8942145e-20  -1.8693533e-21  -2.6673083e-21   3.5114583e-38       5.4591262    0.0038069299    2.183503e-22       0.0794579     0.015840238   0.00011858363       6.1896978
     0.90808476      0.06211658     0.031169717   -5.902209e-21     -0.13582246    -0.062143326  -1.7658904e-20  -9.6473755e-21  -3.2944053e-22   1.1386375e-38       5.4596936    0.0041148515   1.7700495e-22     0.079356341     0.015773339   0.00011850324       6.1490325
     0.91761514     0.065839648     0.028192912  -9.8634573e-21     -0.13883156    -0.065863281  -3.2177145e-20  -7.3936125e-21   2.0094026e-21   2.1165496e-38       5.4603049    0.0043973207    1.036714e-22      0.07925454     0.015706779   0.00011843312       6.1085449
     0.92724491     0.069073363     0.025305449  -9.7366849e-21     -0.14175349    -0.069094355  -2.7770804e-20  -1.0217286e-20  -6.3071911e-22   1.7593351e-38       5.4609558    0.0046543866  -1.1610928e-23     0.079152499     0.015640557   0.00011837357       6.0682356
     0.93697511     0.071863945      0.02255167  -4.5031639e-21     -0.14454371    -0.071882643  -1.2267107e-20   1.3051611e-20   1.0109559e-20  -1.2359963e-38       5.4616427    0.0048866139  -8.4310686e-23     0.079050219     0.015574676   0.00011832461       6.0281055
     0.94680679     0.074257945     0.019961702   1.3203554e-21     -0.14717192    -0.074274576  -4.1092116e-21   1.8014222e-20    1.363468e-20  -1.2152831e-38       5.4623621    0.0050949526  -9.8969215e-23     0.078947703     0.015509134   0.00011828602       5.9881551
       0.956741     0.076300192     0.017553985    2.507008e-21      -0.1496195    -0.076314876    1.312042e-20  -7.3904273e-20  -3.1205321e-20   1.4345774e-38       5.4631109    0.0052806249  -5.5967736e-23     0.078844953     0.015443934   0.00011825748       5.9483853
     0.96677881      0.07803254     0.015337723  -4.4854548e-21      -0.1518771     -0.07804533   2.1153353e-20  -2.2538739e-19  -1.0691817e-19   2.5057046e-38       5.4638863    0.0054450312   -4.890352e-23     0.078741971     0.015379076   0.00011823858       5.9087964
     0.97692131     0.079493259     0.013315062   2.4125642e-21     -0.15394245    -0.079504183  -9.4265197e-21  -2.4611216e-19  -1.2042476e-19   3.3246465e-38       5.4646859    0.0055896756  -1.4870604e-22     0.078638758      0.01531456    0.0001182289       5.8693891
     0.98716958     0.080716871      0.01148293   1.8139376e-20     -0.15581849    -0.080725967  -2.7005623e-20   6.0047326e-20   1.8962677e-20   1.9556012e-38       5.4655075     0.005716107      4.0048e-24     0.078535316     0.015250385   0.00011822798       5.8301638
     0.99752474     0.081734238     0.009834477   2.6925784e-21     -0.15751198    -0.081741575  -4.7173765e-21    2.513605e-19   1.0948464e-19   9.8915961e-39       5.4663492    0.0058258744   2.2583227e-22     0.078431647     0.015186554   0.00011823536        5.791121
      1.0079879     0.082572746    0.0083602128   -1.760455e-20     -0.15903231    -0.082578419   2.2663148e-20   1.2894424e-19   6.5202152e-20  -1.1343526e-38       5.4672093    0.0059204933   5.3555905e-23     0.078327753     0.015123065   0.00011825062        5.752261
      1.0185602     0.083256525      0.00704891  -7.0535018e-22     -0.16039063    -0.083260641   3.6515976e-20  -5.5057693e-20  -1.5968901e-20   2.1280873e-39       5.4680864    0.0060014203  -1.4427516e-22     0.078223636     0.015059919   0.00011827333       5.7135843
      1.0292427     0.083806692    0.0058883581   2.3824583e-20     -0.16159908    -0.083809347   2.4367593e-20  -1.6330407e-19  -8.6255618e-20   4.1276485e-39       5.4689791    0.0060700355   4.6415434e-23     0.078119297     0.014997115   0.00011830311       5.6750911
      1.0400366     0.084241649    0.0048659566    1.103851e-20     -0.16267021    -0.084242944   5.9056848e-21  -1.1512919e-19  -7.8901214e-20   6.2781363e-38       5.4698864    0.0061276319   3.7115397e-22     0.078014739     0.014934655   0.00011833957       5.6367818
      1.0509431     0.084577387    0.0039691426  -1.9419167e-20     -0.16361651    -0.084577456   8.4402815e-21  -1.7723857e-19  -9.6685816e-20   9.2306997e-38       5.4708073    0.0061754083   2.7763367e-22     0.077909962     0.014872537   0.00011838239       5.5986567
      1.0619634     0.084827867    0.0031856609  -1.2160548e-20     -0.16445025    -0.084826781  -1.0852854e-20  -3.0066416e-19  -1.3843507e-19  -4.4512148e-38        5.471741     0.006214468   -6.183741e-23     0.077804968     0.014810762   0.00011843126       5.5607159
      1.0730985     0.085004902    0.0025036934   1.2149657e-20     -0.16518299    -0.085003015  -3.4904477e-20  -1.7339929e-19  -7.7877067e-20  -5.1093156e-38       5.4726867    0.0062458176   1.5183303e-23     0.077699759     0.014749329   0.00011848589       5.5229598
      1.0843498     0.085119477    0.0019122565   4.3211845e-21     -0.16582671    -0.085116796  -1.8652885e-20  -1.2460703e-20  -5.0235741e-21   3.2383169e-38        5.473644    0.0062703681   2.1380507e-22     0.077594337     0.014688239   0.00011854601       5.4853885
      1.0957185     0.085180955    0.0014015016  -1.1233948e-20     -0.16639417    -0.085177372  -6.7484246e-21  -2.8899479e-20  -6.4753904e-21   3.5557066e-38       5.4746122    0.0062889433   1.0773707e-22     0.077488704     0.014627491   0.00011861138       5.4480021
