# y+ ()         
# Time          	patch           	min             	max             	average         
264             	bottom	1.47011273e+01	9.28385339e+01	7.41518420e+01
265             	bottom	1.47032703e+01	9.28387019e+01	7.41548610e+01
266             	bottom	1.47053992e+01	9.28388684e+01	7.41577986e+01
267             	bottom	1.47075141e+01	9.28390335e+01	7.41606583e+01
268             	bottom	1.47096153e+01	9.28391972e+01	7.41634423e+01
269             	bottom	1.47117028e+01	9.28393595e+01	7.41661518e+01
270             	bottom	1.47137768e+01	9.28395204e+01	7.41687866e+01
271             	bottom	1.47158375e+01	9.28396801e+01	7.41713466e+01
272             	bottom	1.47178850e+01	9.28398384e+01	7.41738320e+01
273             	bottom	1.47199195e+01	9.28399953e+01	7.41762439e+01
274             	bottom	1.47219410e+01	9.28401510e+01	7.41785847e+01
275             	bottom	1.47239497e+01	9.28403055e+01	7.41808575e+01
276             	bottom	1.47259457e+01	9.28404586e+01	7.41830650e+01
277             	bottom	1.47279292e+01	9.28406106e+01	7.41852099e+01
278             	bottom	1.47299002e+01	9.28407613e+01	7.41872938e+01
279             	bottom	1.47318589e+01	9.28409109e+01	7.41893172e+01
280             	bottom	1.47338054e+01	9.28410593e+01	7.41912805e+01
281             	bottom	1.47357398e+01	9.28412065e+01	7.41931841e+01
282             	bottom	1.47376623e+01	9.28413527e+01	7.41950287e+01
283             	bottom	1.47395729e+01	9.28414977e+01	7.41968152e+01
284             	bottom	1.47414718e+01	9.28416416e+01	7.41985456e+01
285             	bottom	1.47433591e+01	9.28417845e+01	7.42002215e+01
286             	bottom	1.47452349e+01	9.28419262e+01	7.42018445e+01
287             	bottom	1.47470993e+01	9.28420669e+01	7.42034162e+01
288             	bottom	1.47489524e+01	9.28422066e+01	7.42049380e+01
289             	bottom	1.47507943e+01	9.28423453e+01	7.42064112e+01
290             	bottom	1.47526252e+01	9.28424829e+01	7.42078367e+01
291             	bottom	1.47544451e+01	9.28426195e+01	7.42092156e+01
292             	bottom	1.47562542e+01	9.28427551e+01	7.42105489e+01
293             	bottom	1.47580525e+01	9.28428897e+01	7.42118379e+01
294             	bottom	1.47598401e+01	9.28430233e+01	7.42130840e+01
295             	bottom	1.47616172e+01	9.28431560e+01	7.42142886e+01
296             	bottom	1.47633839e+01	9.28432876e+01	7.42154531e+01
297             	bottom	1.47651402e+01	9.28434183e+01	7.42165787e+01
298             	bottom	1.47668863e+01	9.28435481e+01	7.42176668e+01
299             	bottom	1.47686222e+01	9.28436769e+01	7.42187186e+01
