# y+ ()         
# Time          	patch           	min             	max             	average         
272             	lowerWall	1.16534509e-01	1.18252626e-01	1.17667218e-01
273             	lowerWall	1.16536483e-01	1.18253943e-01	1.17667713e-01
274             	lowerWall	1.16538303e-01	1.18256017e-01	1.17668197e-01
275             	lowerWall	1.16540240e-01	1.18257072e-01	1.17668672e-01
276             	lowerWall	1.16542190e-01	1.18259006e-01	1.17669140e-01
277             	lowerWall	1.16544177e-01	1.18260689e-01	1.17669604e-01
278             	lowerWall	1.16546174e-01	1.18261471e-01	1.17670062e-01
279             	lowerWall	1.16548195e-01	1.18263885e-01	1.17670517e-01
280             	lowerWall	1.16550235e-01	1.18265230e-01	1.17670969e-01
281             	lowerWall	1.16552295e-01	1.18266547e-01	1.17671418e-01
282             	lowerWall	1.16554375e-01	1.18268605e-01	1.17671864e-01
283             	lowerWall	1.16556476e-01	1.18269655e-01	1.17672308e-01
284             	lowerWall	1.16558597e-01	1.18271485e-01	1.17672750e-01
285             	lowerWall	1.16560738e-01	1.18273231e-01	1.17673190e-01
286             	lowerWall	1.16562899e-01	1.18274023e-01	1.17673628e-01
287             	lowerWall	1.16565080e-01	1.18276300e-01	1.17674065e-01
288             	lowerWall	1.16567281e-01	1.18277775e-01	1.17674500e-01
289             	lowerWall	1.16569502e-01	1.18278695e-01	1.17674934e-01
290             	lowerWall	1.16571743e-01	1.18280981e-01	1.17675367e-01
291             	lowerWall	1.16574004e-01	1.18282228e-01	1.17675798e-01
292             	lowerWall	1.16576284e-01	1.18283554e-01	1.17676229e-01
293             	lowerWall	1.16578583e-01	1.18285601e-01	1.17676658e-01
294             	lowerWall	1.16580903e-01	1.18286652e-01	1.17677087e-01
295             	lowerWall	1.16583240e-01	1.18288314e-01	1.17677514e-01
296             	lowerWall	1.16585597e-01	1.18290162e-01	1.17677941e-01
297             	lowerWall	1.16587973e-01	1.18291051e-01	1.17678367e-01
298             	lowerWall	1.16590365e-01	1.18292992e-01	1.17678792e-01
299             	lowerWall	1.16592777e-01	1.18294679e-01	1.17679217e-01
300             	lowerWall	1.16595206e-01	1.18295439e-01	1.17679641e-01
301             	lowerWall	1.16597651e-01	1.18297591e-01	1.17680065e-01
302             	lowerWall	1.16600114e-01	1.18299154e-01	1.17680487e-01
303             	lowerWall	1.16602593e-01	1.18299814e-01	1.17680910e-01
304             	lowerWall	1.16605087e-01	1.18302168e-01	1.17681331e-01
305             	lowerWall	1.16607596e-01	1.18303636e-01	1.17681753e-01
306             	lowerWall	1.16610121e-01	1.18304307e-01	1.17682173e-01
307             	lowerWall	1.16612659e-01	1.18306745e-01	1.17682594e-01
308             	lowerWall	1.16615210e-01	1.18308146e-01	1.17683014e-01
309             	lowerWall	1.16617774e-01	1.18308910e-01	1.17683433e-01
310             	lowerWall	1.16620351e-01	1.18311300e-01	1.17683852e-01
311             	lowerWall	1.16622941e-01	1.18312666e-01	1.17684271e-01
312             	lowerWall	1.16625542e-01	1.18313456e-01	1.17684689e-01
313             	lowerWall	1.16628154e-01	1.18315834e-01	1.17685107e-01
314             	lowerWall	1.16630775e-01	1.18317197e-01	1.17685525e-01
315             	lowerWall	1.16633406e-01	1.18317936e-01	1.17685942e-01
316             	lowerWall	1.16636045e-01	1.18320339e-01	1.17686359e-01
317             	lowerWall	1.16638693e-01	1.18321729e-01	1.17686775e-01
318             	lowerWall	1.16641349e-01	1.18322388e-01	1.17687192e-01
319             	lowerWall	1.16644011e-01	1.18324848e-01	1.17687607e-01
320             	lowerWall	1.16646679e-01	1.18326291e-01	1.17688023e-01
321             	lowerWall	1.16649352e-01	1.18326885e-01	1.17688438e-01
322             	lowerWall	1.16652029e-01	1.18329340e-01	1.17688853e-01
323             	lowerWall	1.16654708e-01	1.18330866e-01	1.17689268e-01
324             	lowerWall	1.16657390e-01	1.18331535e-01	1.17689682e-01
325             	lowerWall	1.16660072e-01	1.18333825e-01	1.17690096e-01
326             	lowerWall	1.16662753e-01	1.18335462e-01	1.17690510e-01
327             	lowerWall	1.16665432e-01	1.18336230e-01	1.17690923e-01
328             	lowerWall	1.16668108e-01	1.18338285e-01	1.17691336e-01
329             	lowerWall	1.16670779e-01	1.18340064e-01	1.17691748e-01
330             	lowerWall	1.16673445e-01	1.18340957e-01	1.17692160e-01
331             	lowerWall	1.16676104e-01	1.18342700e-01	1.17692571e-01
332             	lowerWall	1.16678755e-01	1.18344656e-01	1.17692982e-01
333             	lowerWall	1.16681398e-01	1.18345702e-01	1.17693393e-01
334             	lowerWall	1.16684029e-01	1.18347047e-01	1.17693803e-01
335             	lowerWall	1.16686648e-01	1.18349216e-01	1.17694212e-01
336             	lowerWall	1.16689254e-01	1.18350447e-01	1.17694621e-01
337             	lowerWall	1.16691845e-01	1.18351313e-01	1.17695030e-01
338             	lowerWall	1.16694451e-01	1.18353734e-01	1.17695438e-01
339             	lowerWall	1.16697080e-01	1.18355183e-01	1.17695845e-01
340             	lowerWall	1.16699699e-01	1.18355818e-01	1.17696252e-01
341             	lowerWall	1.16702291e-01	1.18358187e-01	1.17696659e-01
342             	lowerWall	1.16704857e-01	1.18359892e-01	1.17697064e-01
343             	lowerWall	1.16707397e-01	1.18360746e-01	1.17697470e-01
344             	lowerWall	1.16709911e-01	1.18362532e-01	1.17697874e-01
345             	lowerWall	1.16712398e-01	1.18364538e-01	1.17698278e-01
346             	lowerWall	1.16714857e-01	1.18365650e-01	1.17698681e-01
347             	lowerWall	1.16717286e-01	1.18366664e-01	1.17699084e-01
348             	lowerWall	1.16719685e-01	1.18369029e-01	1.17699486e-01
349             	lowerWall	1.16722053e-01	1.18370450e-01	1.17699887e-01
350             	lowerWall	1.16724387e-01	1.18371080e-01	1.17700288e-01
351             	lowerWall	1.16726688e-01	1.18373323e-01	1.17700688e-01
352             	lowerWall	1.16728954e-01	1.18375106e-01	1.17701087e-01
353             	lowerWall	1.16731185e-01	1.18376046e-01	1.17701485e-01
354             	lowerWall	1.16733378e-01	1.18377438e-01	1.17701883e-01
355             	lowerWall	1.16735534e-01	1.18379640e-01	1.17702280e-01
356             	lowerWall	1.16737652e-01	1.18380940e-01	1.17702676e-01
357             	lowerWall	1.16739730e-01	1.18381484e-01	1.17703072e-01
358             	lowerWall	1.16741754e-01	1.18383921e-01	1.17703466e-01
359             	lowerWall	1.16743698e-01	1.18385644e-01	1.17703861e-01
360             	lowerWall	1.16745561e-01	1.18386551e-01	1.17704254e-01
361             	lowerWall	1.16747363e-01	1.18387924e-01	1.17704647e-01
362             	lowerWall	1.16749115e-01	1.18390144e-01	1.17705039e-01
363             	lowerWall	1.16750781e-01	1.18391477e-01	1.17705431e-01
364             	lowerWall	1.16752377e-01	1.18392067e-01	1.17705821e-01
365             	lowerWall	1.16753948e-01	1.18394292e-01	1.17706211e-01
366             	lowerWall	1.16755483e-01	1.18396128e-01	1.17706600e-01
367             	lowerWall	1.16756978e-01	1.18397150e-01	1.17706988e-01
368             	lowerWall	1.16758433e-01	1.18398138e-01	1.17707376e-01
369             	lowerWall	1.16759848e-01	1.18400570e-01	1.17707762e-01
370             	lowerWall	1.16761227e-01	1.18402102e-01	1.17708148e-01
371             	lowerWall	1.16762567e-01	1.18402878e-01	1.17708532e-01
372             	lowerWall	1.16763868e-01	1.18404316e-01	1.17708916e-01
373             	lowerWall	1.16765132e-01	1.18406460e-01	1.17709299e-01
374             	lowerWall	1.16766356e-01	1.18407763e-01	1.17709681e-01
375             	lowerWall	1.16767543e-01	1.18408363e-01	1.17710062e-01
376             	lowerWall	1.16768712e-01	1.18410581e-01	1.17710441e-01
377             	lowerWall	1.16769845e-01	1.18412500e-01	1.17710820e-01
378             	lowerWall	1.16770941e-01	1.18413624e-01	1.17711198e-01
379             	lowerWall	1.16771999e-01	1.18414083e-01	1.17711575e-01
380             	lowerWall	1.16773022e-01	1.18416443e-01	1.17711951e-01
381             	lowerWall	1.16774009e-01	1.18418211e-01	1.17712326e-01
382             	lowerWall	1.16774962e-01	1.18419224e-01	1.17712700e-01
383             	lowerWall	1.16775880e-01	1.18419800e-01	1.17713073e-01
384             	lowerWall	1.16776767e-01	1.18422332e-01	1.17713444e-01
